Year,Country,Oil Consumption - EJ,Gas Consumption - EJ,Coal Consumption - EJ,Nuclear Consumption - EJ,Hydro Consumption - EJ,Solar Consumption - EJ,Wind Consumption - EJ,Geo Biomass Other - EJ,Biofuels consumption - EJ,CO2e_Emissions
1990,Malaysia,0.484459007,0.2847442680000001,0.05547984,0.0,0.0428647550776582,0.0,0.0,0.0,0.0,64.63556315337073
1990,Mexico,3.132003446166761,0.965430644628586,0.141268,0.0300016129032258,0.2606036021505303,1.064516129032258e-05,1.064516129032258e-05,0.0523419354838709,0.0,315.8527333760895
1990,Morocco,0.2372342269999999,0.001812088908,0.045887328,0.0,0.0129870967741935,0.0,0.0,0.0,0.0,23.1766488224388
1990,Netherlands,1.5426713072821383,1.3250000000000002,0.366,0.0357731182795698,0.0009048387096774,0.0,0.000596129032258,0.0076995967741935,0.0,192.58431898748063
1990,New Zealand,0.1824922092246352,0.1600149313831375,0.0501418050147617,0.0,0.2468112903225806,0.0,0.0,0.0312322039004063,0.0,27.363286359229832
1990,North Macedonia,0.0458673365162391,0.0,0.055680336936,0.0,0.0052267741935483,0.0,0.0,0.0,0.0,11.60131390503085
1990,Norway,0.3770560787562561,0.080344692,0.0339750781344,0.0,1.2896080645161294,0.0,0.0,0.0024477822580645,0.0,31.00102110334209
1990,Oman,0.08779416,0.08811621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5266914404
1990,Pakistan,0.4593683729999999,0.3676338,0.086624892,0.0042887188172043,0.1818768429677419,0.0,0.0,0.0,0.0,66.33938071340143
1990,Peru,0.2511533769999999,0.015436575,0.006066,0.0,0.1114441935483871,0.0,0.0,0.0015629032258064,0.0,22.202589598400003
1990,Philippines,0.491564503,0.0,0.0447756153696,0.0,0.0645309677419354,0.0,0.0,0.0607758413978494,0.0,42.79496463716416
1990,Poland,0.683118424,0.3742056,3.2841468540000003,0.0,0.0150841935483871,0.0,0.0,0.0006320564516129,0.0,379.7931717882534
1990,Qatar,0.0490775815439269,0.234738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.392514315507931
1990,Romania,0.7920648100000001,1.2074085,0.5258082377519999,0.0,0.1214719354838709,0.0,1.0752688172043012e-05,1.0752688172043012e-05,0.0,189.109405135368
1990,Russian Federation,10.744675678954584,14.91102138156637,7.632768304205135,1.2086963959139787,1.776098409870968,0.0,0.0,0.0007112231182795,0.0,2723.407245829739
1990,Saudi Arabia,2.1956293261832904,1.1463840000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.07536055668515
1990,Slovakia,0.210215451,0.2130228,0.32787396018,0.1229483870967741,0.0200129032258064,0.0,0.0,0.0,0.0,56.33732728987681
1990,Slovenia,0.0725980582269897,0.0321182999999999,0.0658834848,0.0472139784946236,0.0316587096774193,0.0,0.0,0.0,0.0,13.807274120029584
1990,South Korea,2.1236784510000004,0.1139102676,1.0100320056,0.5402390741935483,0.0498613606451612,1.064516129032258e-05,0.0,0.0,0.0,252.75160050487943
1990,Spain,2.003760050069336,0.208059811542432,0.804368016,0.5543505376344086,0.270536129032258,6.387096774193548e-05,0.0001490322580645,0.006228629032258,0.0,227.06879623789845
1990,Sweden,0.8198644568110751,0.0216355775402433,0.124045631172,0.6965134408602152,0.7718700000000001,0.0,6.387096774193548e-05,0.0223288306451612,0.0,68.66959426479008
1990,Taiwan,1.1695524907278516,0.076474466415,0.4523763812356491,0.3357274768817204,0.0679286871290322,0.0,0.0,0.0024284370198924,0.0,129.52305931359575
1990,Thailand,0.8535252707203376,0.2183490839899375,0.1632636710963319,0.0,0.0521624612903225,0.0,0.0,0.0002861121639784,0.0,97.68878927826076
1990,Turkey,0.988218733,0.11626731,0.6714789840000001,0.0,0.2464099354838709,0.0,0.0,0.0008182258064516,0.0,146.8599785308934
1990,Turkmenistan,0.1973406626134491,0.3340300884955752,0.015407424,0.0,3.193548387096774e-05,0.0,0.0,0.0,0.0,95.4505645680918
1990,US,100.51465862889083,55.842577397740556,57.65037218565661,18.60844122580645,9.334132419354841,0.011841516129032099,0.0899548387096773,1.9187212681451613,0.060237862575757584,15826.192593836107
1990,Ukraine,2.7786316315338104,4.354826991150442,3.4773560059999995,0.7781725806451611,0.1119232258064516,0.0,0.0,0.0,0.0,788.1551980366495
1990,United Arab Emirates,0.648288713,0.5935410000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0940023608
1990,United Kingdom,3.602596059000001,1.975457844,2.71911726,0.671629569892473,0.0544734193548387,0.0,9.580645161290324e-05,0.0068468951612903,0.0,616.2057794773755
1990,Uzbekistan,0.472997687,1.2550999999999997,0.0764039608663075,0.0,0.0707690322580645,0.0,0.0,0.0,0.0,126.95909145625268
1990,Venezuela,0.8819899135388191,0.87774138,0.019375924248,0.0,0.39369,0.0,0.0,0.0,0.0,225.42545195082064
1990,Vietnam,0.1260448575174179,0.0013896,0.093072564,0.0,0.0571538709677419,0.0,0.0,0.0,0.0,21.485879930797683
1991,Algeria,0.39826003,0.693693,0.02847024,0.0,0.0031190322580645,0.0,0.0,0.0,0.0,121.57438235558982
1991,Argentina,0.864924162,0.7233066000000001,0.0388584449182651,0.0792279569892473,0.1689307641785446,0.0,0.0,0.001505536646853,0.0,126.26925582645718
1991,Australia,1.305434988550089,0.5789556348616981,1.63175,0.0,0.1666340322580644,5.801612903225806e-05,0.0,0.0082684475806451,0.0,300.2986374199603
1991,Austria,0.500056900844939,0.2363910894326509,0.1799,0.0,0.334720064516129,0.0,0.0,0.0140871822580645,0.0002948043277376198,65.03664268492568
1991,Azerbaijan,0.3484840603883526,0.531247248,0.002805156,0.0,0.0187280322580645,0.0,0.0,0.0,0.0,89.01405030885824
1991,Bangladesh,0.074242299,0.1695869528661,0.003766696488,0.0,0.0089206451612903,0.0,0.0,0.0,0.0,13.84351087053052
1991,Belarus,1.10171186749728,0.4872555044247786,0.084503356704,0.0,0.0001916129032258,0.0,0.0,0.0,0.0,96.46526231415832
1991,Belgium,1.0773602755125122,0.3674808,0.425739740292,0.4378274193548387,0.0024377419354838,0.0,8.516129032258064e-05,0.0034360887096774,0.0,133.6104582930957
1991,Brazil,7.4985570930000005,0.353166561257097,1.3820062526374608,0.044190322580645106,6.954973548387098,0.0,0.0,0.1378898685861894,0.5111246817457199,680.9938805069271
1991,Bulgaria,0.2828428257525711,0.1915902,0.309102107436,0.1346752688172043,0.0259848387096774,0.0,0.0,0.0,0.0,73.20044604843852
1991,Canada,3.285621843010329,2.311238583,1.0997860000000002,0.8615268817204299,3.271002494623656,0.0,2.043010752688173e-05,0.0457838709677419,0.0,463.72571646014256
1991,Chile,0.3185386816,0.0700409772,0.0895891464,0.0,0.1398311554838709,0.0,0.0,0.0118711693548387,0.0,34.08985573588798
1991,China,4.964917709785451,0.5620265486725664,23.160339985356,0.0,1.3273340009032262,2.129032258064516e-05,9.677419354838712e-05,0.0006627016129032,0.0,2696.609399420648
1991,China Hong Kong SAR,0.271692125,0.0,0.248109768,0.0,0.0,0.0,0.0,0.0,0.0,43.7310487768
1991,Colombia,0.4195610704649065,0.138897,0.0841278823866,0.0,0.2951485935483871,0.0,0.0,0.0030913306451612,0.0,53.06061305305248
1991,Croatia,0.138586514,0.0850896,0.01903361148,0.0,0.062604193548387,0.0,0.0,0.0,0.0,16.980470208212616
1991,Czech Republic,0.303087174,0.2120031,1.14088876488,0.1239290322580645,0.0115925806451612,0.0,0.0,0.0,0.0,145.5440434949884
1991,Denmark,0.392712569,0.08746493231304,0.3458673612,0.0,0.0002703870967741,0.0,0.0078784838709677,0.0040796370967741,0.0,67.85944381648153
1991,Ecuador,0.256366554,0.011555568,2.3202454297102747e-05,0.0,0.0540339977419354,0.0,0.0,0.0,0.0,24.363947951976503
1991,Egypt,0.97426627,0.314622,0.032711928948,0.0,0.1055574193548387,0.0,0.0,0.0,0.0,117.60923516269035
1991,Estonia,0.1311145561537584,0.0513855,0.237735463752,0.0,0.0,0.0,0.0,0.0,0.0,38.04871785844328
1991,France,4.108434848,1.1939985000000002,0.8461522799999999,3.3846559139784955,0.6131825806451614,0.0,5.211913548387097e-06,0.0241560483870967,0.0,402.949702417836
1991,Germany,5.787412691999999,2.409094,4.836943,1.505698924731183,0.1687258064516128,1.064516129032258e-05,0.0010645161290322,0.017364314516129,0.0,988.3002102652296
1991,Greece,0.6859953322563478,0.0057132,0.324617090328,0.0,0.0329893548387096,0.0,2.129032258064516e-05,0.0,0.0,87.31243707540591
1991,Hungary,0.3337473666439209,0.370042,0.240060142584,0.1402118279569892,0.0020651612903225,0.0,0.0,0.0002758064516129,0.0,67.25539215284692
1991,India,2.541963929000001,0.464788863,4.88835970768696,0.0553019005376344,0.7868784468387098,0.0,0.0012019451612903,0.0010925534909909,0.0,714.1696262694921
1991,Indonesia,1.4043320060000002,0.7116724951200041,0.1449585983686786,0.0,0.0788718096774193,0.0,0.0,0.0107432741935483,0.0,201.7842822333256
1991,Iran,2.111567321450194,0.95511737007,0.042451179372,0.0,0.0596874193548387,0.0,0.0,0.0,0.0,316.61501751826745
1991,Iraq,0.4502960741973282,0.059508,0.0,0.0,0.0228358296774193,0.0,0.0,0.0,0.0,44.66863354444149
1991,Ireland,0.2089530857313232,0.080512164,0.1390391709697944,0.0,0.0079412903225806,0.0,0.0,0.0,0.0,32.583883377729414
1991,Israel,0.364145561,0.0009438711194565,0.107454473208,0.0,6.387096774193548e-05,0.0,0.0,0.0,0.0,36.60426725655424
1991,Italy,4.084280943999999,1.7372952,0.5822070714359999,0.0,0.4496409677419355,5.3225806451612906e-05,3.0645161290322585e-05,0.0337684139784946,0.0,427.26377124146205
1991,Japan,10.784969205963067,1.91525243925811,3.24173080188,2.131815547311828,1.005073548387097,1.064516129032258e-05,0.0,0.131624614516129,0.0,1144.2809974856464
1991,Kazakhstan,0.9309498031171962,0.4951637999999999,1.5824683167552,0.0055076178494623,0.0766451612903225,0.0,0.0,0.0,0.0,254.4455425327405
1991,Kuwait,0.1489345109999999,0.0171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.71668235760001
1991,Lithuania,0.3510268418155366,0.2027834712,0.0372792672,0.1736559139784945,0.003598064516129,0.0,0.0,0.0,0.0,40.51754728532956
1991,Malaysia,0.5506309455,0.4233692160000001,0.06535408,0.0,0.0473636798088411,0.0,0.0,0.0,0.0,78.05153914257384
1991,Mexico,3.261253529749573,1.0165001397766806,0.136638,0.0433322580645161,0.2408495833333266,2.129032258064516e-05,1.064516129032258e-05,0.0600870049253736,0.0,326.9571006674342
1991,Morocco,0.237492568,0.001159785468,0.049990392,0.0,0.0130509677419354,0.0,0.0,0.0,0.0,24.076515954054805
1991,Netherlands,1.4808591278630148,1.4785,0.337,0.0340059139784946,0.0011070967741935,0.0,0.0009367741935483,0.0086189516129032,0.0,200.43322030450136
1991,New Zealand,0.1852397718991621,0.1740445248420166,0.0478099575897479,0.0,0.2437152688172043,0.0,0.0,0.0329753239283008,0.0,27.89746545300449
1991,North Macedonia,0.0410626813929176,0.0,0.055920952332,0.0,0.0090270967741935,0.0,0.0,0.0,0.0,11.522725395482007
1991,Norway,0.3488980379661865,0.090518616,0.0302375385216,0.0,1.1723941935483873,0.0,0.0,0.002401814516129,0.0,29.06180043724457
1991,Oman,0.144187998,0.08933769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9806036041
1991,Pakistan,0.483569356,0.3970926,0.085745664,0.0042887188172043,0.1946260991612903,0.0,0.0,0.0,0.0,71.07759109485382
1991,Peru,0.2328380389999999,0.0144837,0.011757,0.0,0.1223341935483871,0.0,0.0,0.0015284274193548,0.0,21.2016474363
1991,Philippines,0.47625342,0.0,0.0502846570512,0.0,0.0547693548387096,0.0,0.0,0.0588182795698924,0.0,42.48438694554351
1991,Poland,0.645118231,0.3489444,3.2528044692000004,0.0,0.0151693548387096,0.0,0.0,0.0009538306451612,0.0,374.6997134449069
1991,Qatar,0.0426323533510335,0.2842938000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.37362125935162
1991,Romania,0.657471029,0.9963567000000002,0.438879802752,0.0,0.1552916129032258,0.0,0.0,0.0,0.0,152.05774149624978
1991,Russian Federation,10.470523369347529,15.298373387405308,6.994479731864401,1.2256409677419355,1.789387741935484,0.0,0.0,0.0007099462365591,0.0,2629.567930980173
1991,Saudi Arabia,2.298014086672073,1.202814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.39745495752334
1991,Slovakia,0.184653445,0.1894643999999999,0.291368371752,0.1194037634408602,0.0149883870967741,0.0,0.0,0.0,0.0,49.54955594221171
1991,Slovenia,0.0701943639087524,0.0305352,0.0601517556,0.0505849462365591,0.0384077419354838,0.0,0.0,0.0,0.0,12.93518400393998
1991,South Korea,2.582451454,0.1319595624,1.0134651816,0.5752173387096774,0.0371095219354838,1.064516129032258e-05,0.0,0.0,0.0,284.078908177548
1991,Spain,2.047135244930664,0.234396849644496,0.8373181320000002,0.5677322580645162,0.2904212903225806,7.451612903225805e-05,0.0001596774193548,0.006228629032258,0.0,232.29525483852905
1991,Sweden,0.7064016232494178,0.023114761027067,0.121091425092,0.7841177419354838,0.6732958064516129,0.0,0.0001383870967741,0.0213749999999999,0.0,60.85934892108491
1991,Taiwan,1.2143641646791872,0.111062178750222,0.495506321136833,0.3604900849462366,0.0410226972135483,0.0,0.0,0.0027928120264112,0.0,138.19349402138968
1991,Thailand,0.9106288589284004,0.2703369611303988,0.1912113919613867,0.0,0.0479601774193548,0.0,0.0,0.0003396543682795,0.0,107.2814976038282
1991,Turkey,0.9629003620000002,0.14243004,0.7173244440000001,0.0,0.2414673870967742,0.0,0.0,0.0012717741935483,0.0,151.8532422940213
1991,Turkmenistan,0.2207014162183257,0.3273522123893805,0.0134814959999999,0.0,3.193548387096774e-05,0.0,0.0,0.0,0.0,95.59046383379952
1991,US,98.3719069978261,57.06690187461475,57.106226865903864,19.760164096774194,9.175895290322579,0.015273236910896099,0.09519196774193521,2.0231900443548385,0.0697994258080808,15677.73492684149
1991,Ukraine,2.663629898400318,4.138085619469026,3.086607663000001,0.7674672043010751,0.1246548387096774,0.0,0.0,0.0,0.0,733.019548343146
1991,United Arab Emirates,0.800378778,0.7146359999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.9140114695
1991,United Kingdom,3.585802671,2.1339700920000007,2.7237227400000004,0.7206005376344085,0.0482832580645161,0.0,9.580645161290324e-05,0.0079053024193548,0.0,625.0547023486353
1991,Uzbekistan,0.4537289589999999,1.2649464601769909,0.0699155014204303,0.0,0.0642009677419354,0.0,0.0,0.0,0.0,126.1338855180019
1991,Venezuela,0.8381480010070136,0.8752039200000001,0.0,0.0,0.4741567741935484,0.0,0.0,0.0,0.0,230.1004075957637
1991,Vietnam,0.1230137039393703,0.00250128,0.089890596,0.0,0.0672454838709677,0.0,0.0,0.0,0.0,22.505823945744314
1992,Algeria,0.4006535599999999,0.7162155000000001,0.033829344,0.0,0.0021183870967741,0.0,0.0,0.0,0.0,123.25529919153414
1992,Argentina,0.909694734,0.7821234,0.0438053890960686,0.0723327956989247,0.204015484096024,0.0,0.0,0.0014937899144185,0.0,133.57811251022434
1992,Australia,1.3339690065025425,0.5989304525808709,1.64145,0.0,0.1696998387096774,0.0001288064516129,0.0,0.0076995967741935,0.0,304.7164086719515
1992,Austria,0.4868168420305113,0.2321360428589103,0.1399752879,0.0,0.3709668387096774,0.0,0.0,0.0152746669354826,0.00032651431238088106,59.82990386399789
1992,Azerbaijan,0.3395500904932248,0.4131649619999999,0.000502416,0.0,0.0186002903225806,0.0,0.0,0.0,0.0,77.7256456225
1992,Bangladesh,0.082815346,0.1849325901192,0.003536506224,0.0,0.0084735483870967,0.0,0.0,0.0,0.0,15.102857215800428
1992,Belarus,0.814956998,0.5658418407079645,0.070380694152,0.0,0.0001809677419354,0.0,0.0,0.0,0.0,91.58994392599224
1992,Belgium,1.0989845798812905,0.3787245,0.3810248837640001,0.443905376344086,0.00363,0.0,9.580645161290324e-05,0.0030683467741935,0.0,131.16033973586335
1992,Brazil,8.085859407000001,0.4000751407381059,1.341144154197389,0.0539048387096772,7.132566774193549,0.0,0.0,0.1699436867315784,0.50013748817424,705.7914545053836
1992,Bulgaria,0.2518131092767334,0.1696365,0.325040585148,0.1180043010752688,0.0219609677419354,0.0,0.0,0.0,0.0,71.95237419962596
1992,Canada,3.371388234238707,2.449993068000001,1.1203530000000002,0.8174301075268818,3.3550850322580645,2.185059870967742e-05,0.000628064516129,0.0513114919354838,0.0,479.5954154702119
1992,Chile,0.3450586969999999,0.0783434016,0.0774641735999999,0.0,0.1782015967741936,0.0,0.0,0.020030443548387,0.0,34.81208373279582
1992,China,5.385283073941418,0.5729115044247788,24.233389401816,0.0,1.3911743723225811,3.193548387096774e-05,0.0013978494623655,0.0011632392473118,0.0,2844.39816502062
1992,China Hong Kong SAR,0.348729329,0.0,0.263014776,0.0,0.0,0.0,0.0,0.0,0.0,50.808736971600005
1992,Colombia,0.4613364147645043,0.1366767,0.1407131710218,0.0,0.2371804103225806,0.0,0.0,0.0039072580645161,0.0,61.55140604245391
1992,Croatia,0.138586514,0.0882018,0.016730369064,0.0,0.0462958064516129,0.0,0.0,6.895161290322581e-05,0.0,16.719987217440718
1992,Czech Republic,0.2904523963277978,0.2428218,1.0653211698120002,0.1251344086021505,0.0149245161290322,0.0,0.0,0.0,0.0,139.12191575874323
1992,Denmark,0.3892098309999999,0.09196636045194,0.2880895212,0.0,0.0002948709677419,0.0,0.0097445806451612,0.0059872983870967,0.0,62.79759280277382
1992,Ecuador,0.255767094,0.011597436,1.67419330056e-05,0.0,0.0529445708709677,0.0,0.0,0.0,0.0,24.661374157562328
1992,Egypt,0.935358896,0.340263,0.033509305008,0.0,0.1043225806451612,0.0,0.0,0.0,0.0,113.61227278712536
1992,Estonia,0.070466552,0.0300429,0.19248729264,0.0,0.0,0.0,0.0,0.0,0.0,27.5884196104246
1992,France,4.102083851577035,1.191564,0.74608776,3.457233870967741,0.7340477419354838,1.5839999999999997e-05,5.211913548387097e-06,0.0245237903225806,0.00026078708567323176,390.7061714325452
1992,Germany,5.83795840582382,2.381857,4.372192736,1.6221505376344088,0.1983725806451613,2.129032258064516e-05,0.0029274193548387,0.0179504032258064,0.0001849361806981519,942.9757864162162
1992,Greece,0.7002813273310547,0.0052794,0.338717646576,0.0,0.0234512903225806,0.0,8.516129032258064e-05,1.1491935483870966e-05,0.0,90.08996765717916
1992,Hungary,0.3556292896071777,0.325296,0.216485904636,0.1426430107526881,0.0016819354838709,0.0,0.0,0.000528629032258,0.0,63.413179566447376
1992,India,2.679071645,0.5196488220000001,5.177723624449055,0.0654142480645161,0.7458079647096777,0.0,0.0009417774193548,0.0013720439189189,0.0,744.391190784766
1992,Indonesia,1.5138374569999995,0.7761452278595949,0.1769432535073409,0.0,0.1026776903225806,0.0,0.0,0.0110934462365591,0.0,218.14943868299704
1992,Iran,2.270301630582723,1.098658275156,0.037387830924,0.0,0.097978064516129,0.0,0.0,0.0,0.0,335.6430307812873
1992,Iraq,0.7105293833393953,0.077634,0.0,0.0,0.0555577993548387,0.0,0.0,0.0,0.0,66.18225794510874
1992,Ireland,0.218680988074707,0.079632936,0.1324325282007206,0.0,0.0086970967741935,0.0,5.323538709677418e-05,0.0,0.0,32.7013081547731
1992,Israel,0.418144369,0.0008072196647265,0.1322544805919999,0.0,0.0003087096774193,0.0,0.0,0.0,0.0,42.73026045852397
1992,Italy,4.141410253,1.7212842,0.5106992069880001,0.0,0.4492258064516128,9.580645161290324e-05,2.043010752688173e-05,0.0364485887096774,0.0,424.4861835624345
1992,Japan,11.029737143495511,1.991190303685047,3.1869167976,2.217025521505376,0.8521025806451613,0.0001117741935483,0.0,0.1338975661290322,0.0,1158.0603770131852
1992,Kazakhstan,0.86971819,0.509211,1.5941524948776002,0.0047401629032258,0.0730896774193548,0.0,0.0,0.0,0.0,251.0722207995266
1992,Kuwait,0.2044269579999999,0.089604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.443229634400005
1992,Lithuania,0.1844796625880758,0.115848756,0.0174715164,0.1495279569892473,0.0033106451612903,0.0,0.0,0.0,0.0,21.48236119096308
1992,Malaysia,0.6516655719999999,0.4600874520000001,0.0686176,0.0,0.0456251612903225,0.0,0.0,0.0,0.0,86.37539422986414
1992,Mexico,3.2976763693062043,1.0166214719061069,0.138177,0.0400327956989247,0.2854361021505296,3.193548387096774e-05,1.064516129032258e-05,0.0657411579128983,0.0,330.4855700149584
1992,Morocco,0.280233641,0.000762081336,0.0463478759999999,0.0,0.0102619354838709,0.0,0.0,0.0,0.0,27.0075517401496
1992,Netherlands,1.554810639079462,1.4397,0.336,0.0388172043010752,0.0012774193548387,1.064516129032258e-05,0.0015648387096774,0.0086419354838709,0.0,200.87937670050167
1992,New Zealand,0.1911582778145825,0.184179927264514,0.0526455578701337,0.0,0.2245348387096774,0.0,7.35483870967742e-06,0.03240820260684,0.0,29.613939735025006
1992,North Macedonia,0.0442329553510913,0.0,0.05559295842,0.0,0.0090270967741935,0.0,0.0,0.0,0.0,11.668535253729758
1992,Norway,0.3594362535640259,0.0974268359999999,0.0303780475296,0.0,1.2419816129032255,0.0,0.0,0.0026086693548387,0.0,30.617296814927663
1992,Oman,0.127316695,0.09765054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.536984850500005
1992,Pakistan,0.5285187600000001,0.3895776,0.088048404,0.0056430510752688,0.2123151040645161,0.0,0.0,0.0,0.0,74.39461312409611
1992,Peru,0.2436830089999999,0.01306305,0.011506,0.0,0.1031409677419354,0.0,0.0,0.0015284274193548,0.0,21.7674011554
1992,Philippines,0.586082203,0.0,0.050108836572,0.0,0.0472645161290322,0.0,0.0,0.0582258064516129,0.0,50.5193122263112
1992,Poland,0.5895753210000001,0.3249873,3.144747348,0.0,0.0160422580645161,0.0,0.0,0.0012756048387096,0.0,359.46515819790613
1992,Qatar,0.0492100804351773,0.4702212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.09803644882372
1992,Romania,0.538357945,0.8873829000000001,0.432113682744,0.0,0.1245483870967742,0.0,0.0,2.298387096774193e-05,0.0,133.02338370327882
